Question,Answer
Amelia is 42 years old and her daughter Lily is 7 years old. In how many years will Amelia's age be four times Lily's age?,"Let's say it takes x years for Amelia's age to be four times Lily's age.
After x years, Amelia will be 42 + x years old.
After x years, Lily will be 7 + x years old.
We can set up an equation: 42 + x = 4(7 + x)
Simplifying: 42 + x = 28 + 4x
Subtracting 28 from both sides: 14 + x = 4x
Subtracting x from both sides: 14 = 3x
Dividing both sides by 3: x = 14/3 = <<14/3=4.67>>4.67
Rounding to the nearest whole number, it will take <<round(4.67)=5>>5 years for Amelia's age to be four times Lily's age.
#### 5"
"Olivia is 8 years younger than her brother Noah. In 4 years, Noah will be twice as old as Olivia. If their father is currently 42 years old, how old will he be when Noah is three times as old as Olivia?","Let's say Olivia is currently x years old. Then, Noah is currently x + 8 years old.
In 4 years, Olivia will be x + 4 years old, and Noah will be x + 12 years old.
Since Noah will be twice Olivia's age in 4 years, we can write the equation:
x + 12 = 2(x + 4)
x + 12 = 2x + 8
12 = x + 8
x = <<12-8=4>>4
So, Olivia is currently 4 years old, and Noah is 4 + 8 = <<4+8=12>>12 years old.
For Noah to be three times Olivia's age, Olivia would need to be 12 years old (since 12 * 3 = 36).
Olivia will be 12 when another 12 - 4 = <<12-4=8>>8 years have passed.
Since their father is currently 42, in 8 years, he will be 42 + 8 = <<42+8=50>>50 years old.
#### 50"
"Oliver is 12 years younger than his sister Emma. Emma is half the age of their mother. In 10 years, the sum of all of their ages will be 100. How old is their mother now?","Let's say Emma is x years old now. Then Oliver is x - 12 years old.
Their mother is 2x years old since Emma is half her age.
In 10 years, Emma will be x + 10, Oliver will be x - 2, and their mother will be 2x + 10.
So, (x + 10) + (x - 2) + (2x + 10) = 100
4x + 18 = <<4*x+18=100>>100
4x = <<100-18=82>>82
x = <<82/4=20.5>>20.5, rounded to <<round(20.5)=21>>21
Since x represents Emma's current age and their mother is twice Emma's age, their mother is currently 21 * 2 = <<21*2=42>>42 years old.
#### 42"
"Maya is 12 years younger than her sister Lila. In 8 years, Lila will be twice as old as Maya. How old is Maya now?","Let's say Maya is x years old now. Then Lila is x + 12 years old now.
In 8 years, Maya will be x + 8 years old and Lila will be x + 12 + 8 = x + 20 years old.
We know that in 8 years, Lila will be twice as old as Maya. So:
x + 20 = 2(x + 8)
x + 20 = 2x + 16
20 = x + 16
x = 20 - 16
x = <<20-16=4>>4
So Maya is 4 years old now.
#### 4"
"John is 12 years younger than his sister Kate, who is half the age of their father. If their father is 60 years old now, how old will John be when Kate turns 42?","If their father is 60 years old, then Kate is 60 / 2 = <<60/2=30>>30 years old now.
Since John is 12 years younger than Kate, he is currently 30 - 12 = <<30-12=18>>18 years old.
In 42 - 30 = <<42-30=12>>12 years, Kate will turn 42.
At that time, John will be 18 + 12 = <<18+12=30>>30 years old.
#### 30"
"Lucy is currently 24 years old and her mother, Karen, is 52. Karen was 3 times as old as Lucy was 10 years ago. How old will Lucy be when Karen is 2 times her age?","10 years ago, Lucy was 24 - 10 = <<24-10=14>>14 years old.
At that time, Karen was 3 * 14 = <<3*14=42>>42 years old.
Karen was 52 - 42 = <<52-42=10>>10 years older than 3 times Lucy's age 10 years ago.
Let's say in n years, Karen will be 2 times Lucy's age.
Karen's age in n years = 52 + n
Lucy's age in n years = 24 + n
52 + n = 2(24 + n)
52 + n = 48 + 2n
4 = n
Therefore, in 4 years, Karen will be 2 times Lucy's age.
In 4 years, Lucy will be 24 + 4 = <<24+4=28>>28 years old.
#### 28"
"On her 30th birthday, Alice was 5 times as old as her son. Alice's mother, Beatrice, was 24 years older than Alice on that day. In 12 years, what will be the sum of their ages?","Let's say Alice's son was x years old on Alice's 30th birthday.
Then, 5x = <<5*x=30>>30, so x = <<30/5=6>>6. Alice's son was 6 years old.
Beatrice was 30 + 24 = <<30+24=54>>54 years old on that day.
In 12 years:
Alice will be 30 + 12 = <<30+12=42>>42 years old.
Her son will be 6 + 12 = <<6+12=18>>18 years old.
Beatrice will be 54 + 12 = <<54+12=66>>66 years old. 
The sum of their ages in 12 years will be 42 + 18 + 66 = <<42+18+66=126>>126 years.
#### 126"
"Sabrina is 12 years old and her brother Lucas is 8. Their cousin Ethan is twice as old as Lucas. If their combined age is 44 now, how old will Sabrina be when their combined age is 68?","Currently, Lucas is 8 years old and Ethan is 8 * 2 = <<8*2=16>>16 years old.
Sabrina is 12 years old now, and their combined age is 12 + 8 + 16 = <<12+8+16=36>>36 years old.
The question states their current combined age is 44, so there must be a fourth cousin.
Let's call the fourth cousin Anna, and her current age would be 44 - 36 = <<44-36=8>>8 years old.
In the future, when their combined age is 68, it will be 68 - 44 = <<68-44=24>>24 years later.
By then, Sabrina will be 12 + 24 = <<12+24=36>>36 years old.
#### 36"
"Sophie is currently 36 years old and her daughter Emma is 9. Sophie's mother, Olivia, is 28 years older than Sophie. In how many years will Olivia's age be twice the combined age of Sophie and Emma?","In n years:
Olivia's age = 28 + 36 + n = <<28+36=64>>64 + n
Sophie's age = 36 + n
Emma's age = 9 + n
We want Olivia's age to be twice the combined age of Sophie and Emma:
64 + n = 2(36 + n + 9 + n)
64 + n = 2(45 + 2n)
64 + n = <<2*45=90>>90 + 4n
n - 4n = 90 - 64
-3n = <<90-64=26>>26
n = <<26/-3=-8.666666666666666>>-8.666666666666666
Rounded to the nearest whole number, n = <<round(-8.666666666666666)=-9>>-9
This means Olivia's age was twice the combined age of Sophie and Emma 9 years ago.
#### -9"
"Lily is 45 years old, and her daughter Sophie is 15 years old. Lily's mother, Grandma Ella, is 30 years older than Lily. In how many years will Grandma Ella's age be double of Sophie's age?","Currently, Grandma Ella is 45 + 30 = <<45+30=75>>75 years old.
To determine when Grandma Ella's age will be double of Sophie's age, we can use the equation:
75 + x = 2(15 + x), where x is the number of years.
75 + x = 30 + 2x
45 + x = 2x
45 = x
Therefore, in 45 years, Grandma Ella's age will be double of Sophie's age.
At that time, Grandma Ella will be 75 + 45 = <<75+45=120>>120 years old, and Sophie will be 15 + 45 = <<15+45=60>>60 years old.
#### 45"
"In 1990, Nicole was 4 times as old as her son Liam. By 2010, Nicole was only 2 times as old as Liam. If Liam was 30 years old in 2020, how old was Nicole in 2000?","In 2020, Liam was 30 years old. So in 2010, Liam was 30 - 10 = <<30-10=20>>20 years old.
In 2010, Nicole was 2 times as old as Liam, so Nicole was 20 * 2 = <<20*2=40>>40 years old in 2010.
In 2000, Nicole was 40 - 10 = <<40-10=30>>30 years old.
#### 30"
"Juan is currently 30 years old. His daughter Sofia is 5 years old, and his son Diego is 3 years younger than Sofia. In how many years will the sum of Juan's age and his children's ages be 100 years?","Currently, Sofia is 5 years old and Diego is 5 - 3 = <<5-3=2>>2 years old.
The current sum of their ages is 30 + 5 + 2 = <<30+5+2=37>>37 years.
To find how many years until the sum of their ages is 100, we calculate 100 - 37 = <<100-37=63>>63 years.
In 63 years, Juan will be 30 + 63 = <<30+63=93>>93 years old.
Sofia will be 5 + 63 = <<5+63=68>>68 years old.
Diego will be 2 + 63 = <<2+63=65>>65 years old.
The sum of their ages in 63 years will be 93 + 68 + 65 = <<93+68+65=226>>226 years, confirming our calculation.
#### 63"
"Emily is 12 years younger than her brother Adam. In 6 years, Adam will be twice as old as Emily. How old will Emily be in 10 years?","Let's say Emily is E years old now and Adam is A years old now.
We know Emily is 12 years younger than Adam, so A = E + 12.
In 6 years, Adam will be twice as old as Emily.
This means A + 6 = 2(E + 6)
Substituting A with E + 12, we get:
(E + 12) + 6 = 2(E + 6)
E + 18 = 2E + 12
18 = E + 12
E = <<18-12=6>>6
So, Emily is 6 years old now.
In 10 years, Emily will be 6 + 10 = <<6+10=16>>16 years old.
#### 16"
"In 2010, Emily was 3 times as old as her sister Natalie. If Natalie was 10 years old in 2010, how old will Emily be in 2030?","In 2010, Natalie was 10 years old.
Since Emily was 3 times as old as Natalie in 2010, Emily was 3 * 10 = <<3*10=30>>30 years old in 2010.
From 2010 to 2030 is a period of 20 years.
So in 2030, Emily will be 30 + 20 = <<30+20=50>>50 years old.
#### 50"
"A mother is 24 years older than her son. In 6 years, the mother will be 4 times as old as her son. What is the current age of the son?","Let's say the son's current age is x.
Then the mother's current age is x + 24.
In 6 years, the son's age will be x + 6, and the mother's age will be (x + 24) + 6 = x + 30.
The question states that in 6 years, the mother will be 4 times as old as her son.
So, x + 30 = 4(x + 6)
x + 30 = 4x + 24
6 = 3x
x = 6 / 3 = <<6/3=2>>2
Therefore, the son's current age is 2 years old.
#### 2"
"In 2010, the combined age of a mother and daughter was 80 years. The mother's age was 5 times the square of the daughter's age. If the daughter was x years old in 2010, how old will the mother be in 2030?","Let's say the daughter is x years old in 2010.
Then the mother would be 80 - x years old in 2010.
We are told the mother's age is 5 times the square of the daughter's age.
So, 80 - x = 5x^2
80 = 5x^2 + x
Solving the equation:
5x^2 + x - 80 = 0
(5x - 16)(x + 5) = 0
x = 16/5 or x = -5 (but negative age is not possible)
So the daughter was 16/5 = <<16/5=3.2>>3 years old (rounded to nearest whole number).
The mother was 80 - 3 = <<80-3=77>>77 years old in 2010.
In 2030, 20 years later, the mother will be 77 + 20 = <<77+20=97>>97 years old.
#### 97"
"John is currently 30 years old and his daughter Emily is 5 years old. John's father, Michael, is 25 years older than John. In how many years will Michael's age be twice the combined age of John and Emily?","Let's assume the answer is X years from now.
In X years, Michael's age will be 30 + 25 + X = <<30+25=55>>55 + X years old.
In X years, John's age will be 30 + X years old.
In X years, Emily's age will be 5 + X years old.
We can set up the equation:
55 + X = 2(30 + X + 5 + X)
55 + X = 2(35 + 2X)
55 + X = <<2*35=70>>70 + <<2*2=4>>4X
X = 70 + 4X - 55
X = <<70-55=15>>15 + 4X
3X = 15
X = <<15/3=5>>5
Therefore, in 5 years, Michael's age will be twice the combined age of John and Emily.
#### 5"
"Jack is 12 years younger than Jill. In 8 years, Jill will be twice as old as Jack. How old will Jill be in 5 years?","Let's say Jill's current age is x. Then, Jack's current age would be x - 12.
In 8 years, Jill will be x + 8, and Jack will be (x - 12) + 8 = x - 4.
We know that in 8 years, Jill will be twice as old as Jack, so:
x + 8 = 2(x - 4)
x + 8 = 2x - 8
8 = x
So, Jill's current age is 8. In 5 years, Jill will be 8 + 5 = <<8+5=13>>13 years old.
#### 13"
"Alex is 12 years younger than his sister Sarah. In 5 years, Sarah will be twice as old as Alex. How old are Alex and Sarah now?","Let's say Alex is x years old now.
Sarah is 12 years older than Alex, so Sarah is x + 12 years old now.
In 5 years, Alex will be x + 5 years old.
In 5 years, Sarah will be x + 12 + 5 = x + 17 years old.
We know that in 5 years, Sarah will be twice Alex's age.
So, x + 17 = 2(x + 5)
x + 17 = 2x + 10
17 = x + 10
x = <<17-10=7>>7
Alex is 7 years old now.
Sarah is 7 + 12 = <<7+12=19>>19 years old now.
#### 19"
"Grandpa John is 72 years old and his grandson Michael is 8 years old. If Grandpa John was 4 times as old as Michael 12 years ago, in how many years will Grandpa John be twice as old as Michael?","12 years ago, Michael was 8 - 12 = <<8-12=-4>>-4 years old, which means he wasn't born yet.
12 years ago, Grandpa John was 72 - 12 = <<72-12=60>>60 years old.
Let's say n years from now, Grandpa John will be twice as old as Michael.
In n years, Grandpa John's age will be 72 + n.
In n years, Michael's age will be 8 + n.
We can set up the equation: 72 + n = 2(8 + n)
Solving the equation:
72 + n = 16 + 2n
72 - 16 = 2n - n
<<72-16=56>>56 = n
Therefore, in 56 years, Grandpa John will be twice as old as Michael.
#### 56"
"Liam is 12 years younger than his brother Ethan. Six years from now, Ethan's age will be twice Liam's age. How old is Ethan now?","Let's assume Liam is x years old now. Then Ethan is x + 12 years old now.
In six years, Liam will be x + 6 years old, and Ethan will be x + 12 + 6 = x + 18 years old.
We know that in six years, Ethan's age will be twice Liam's age. So, x + 18 = 2(x + 6)
x + 18 = 2x + 12
18 = x + 12
<<18-12=6>>6 = x
So, Liam is 6 years old now, and Ethan is 6 + 12 = <<6+12=18>>18 years old now.
#### 18"
"In 2010, Jason was 36 years old and his daughter Emily was 7 years old. Jason's age was five times Emily's age. In how many years from 2010 will Jason's age be double that of Emily's age?","Let's say the number of years from 2010 is represented by x.
In x years, Jason's age will be 36 + x and Emily's age will be 7 + x.
For Jason's age to be double Emily's age, we can write the equation:
36 + x = 2(7 + x)
36 + x = 14 + 2x
36 - 14 = 2x - x
22 = x
Therefore, in 22 years from 2010, which is the year <<2010+22=2032>>2032, Jason's age will be double that of Emily's age.
#### 22"
"Bella is 8 years younger than Anna. In 6 years, Anna will be twice as old as Bella. How old is Bella now?","Let's say Bella is x years old now. Then, Anna is x + 8 years old now.
In 6 years, Bella will be x + 6 years old and Anna will be x + 8 + 6 = x + 14 years old.
We know that in 6 years, Anna will be twice as old as Bella. So, x + 14 = 2(x + 6)
x + 14 = 2x + 12
14 = x + 12
x = <<14-12=2>>2
So, Bella is 2 years old now.
#### 2"
"Jordan is 12 years younger than his sister Emily. In 6 years, Jordan will be 2/3 of Emily's age. How old will Jordan be in 10 years?","Let's say Emily's current age is x. Then, Jordan's current age is x - 12.
In 6 years, Emily will be x + 6 years old, and Jordan will be (x - 12) + 6 = x - 6 years old.
We know that in 6 years, Jordan will be 2/3 of Emily's age.
So, (x - 6) = 2/3 * (x + 6)
x - 6 = 2/3x + 4
x/3 = 10
x = <<10*3=30>>30
Emily is currently 30 years old, and Jordan is 30 - 12 = <<30-12=18>>18 years old.
In 10 years, Jordan will be 18 + 10 = <<18+10=28>>28 years old.
#### 28"
Rosa is 12 years younger than her brother Liam. The sum of their current ages is 40. In how many years will Liam be twice as old as Rosa?,"Let's assume Liam's current age is x. Then, Rosa's current age would be x - 12.
We know that the sum of their current ages is 40, so:
x + (x - 12) = <<x+x-12=40>>40
2x - 12 = <<2*x-12=40>>40
2x = <<40+12=52>>52
x = <<52/2=26>>26
So, Liam's current age is 26 and Rosa's current age is 26 - 12 = <<26-12=14>>14.
For Liam to be twice as old as Rosa, we need to find the number of years (y) such that:
26 + y = 2(14 + y)
26 + y = <<2*14+2*y=28+2*y>>28 + 2y
y = <<26-28=2>>2
Therefore, in 2 years, Liam will be twice as old as Rosa.
#### 2"
"Anne is currently 36 years old and her daughter Zoe is 9. Anne's mother, Grandma Beatrice, is 28 years older than Anne. In how many years will Grandma Beatrice's age be twice the combined age of Anne and Zoe?","Grandma Beatrice is currently 36 + 28 = <<36+28=64>>64 years old.
To find when Grandma Beatrice will be twice as old as Anne and Zoe combined, let's call the unknown number of years 'x'.
In x years:
Anne will be 36 + x years old
Zoe will be 9 + x years old
Grandma Beatrice will be 64 + x years old
We can write an equation:
Grandma Beatrice's age = 2 * (Anne's age + Zoe's age)
64 + x = 2 * (36 + x + 9 + x)
64 + x = 2 * (45 + 2x)
64 + x = 90 + 4x
26 = 3x
x = <<26/3=8.666667>>9 years (rounded to the nearest whole number)
#### 9"
"Liam is 12 years younger than his sister Emma. Liam will be 3 times as old as he is now in 15 years, and Emma will be 2 times as old as she is now in 9 years. What is the sum of Liam and Emma's current ages?","Let's start by finding Liam's current age. We know that in 15 years, Liam will be 3 times as old as he is now. 
Let x be Liam's current age. Then, x + 15 = 3x
Solving for x, we get:
x + 15 = 3x
15 = 2x
x = 15/2 = <<15/2=7.5>>7.5, rounded to <<round(7.5)=8>>8
So Liam is currently 8 years old.
Since Liam is 12 years younger than Emma, Emma's current age is 8 + 12 = <<8+12=20>>20 years old.
The sum of their current ages is 8 + 20 = <<8+20=28>>28 years old.
#### 28"
